KEGNES	WS03	Suspect	1994-11-18 23:40:00	1994-11-19 01:10:00	2023-11-23 17:39:00
KEGNES	WS11	Suspect	1994-11-18 23:40:00	1994-11-19 01:10:00	2023-11-23 17:39:00
KEGNES	WS23	Suspect	1994-11-18 23:40:00	1994-11-19 01:10:00	2023-11-23 17:39:00
KEGNES	WD10	Icing	1994-12-22 01:10:00	1994-12-22 11:00:00	2023-09-05 13:14:31
KEGNES	WD23	Icing	1994-12-22 01:10:00	1994-12-22 11:00:00	2023-09-05 13:14:31
KEGNES	WS11	Icing	1994-12-22 01:10:00	1994-12-22 11:00:00	2023-09-05 13:14:09
KEGNES	WS23	Icing	1994-12-22 01:10:00	1994-12-22 11:00:00	2023-09-05 13:14:09
KEGNES	WS03	Suspect	1995-01-03 15:20:00	1995-01-03 16:40:00	2023-11-23 17:40:06
KEGNES	WS03	Suspect	1995-01-04 03:10:00	1995-01-04 05:10:00	2023-11-23 17:40:15
KEGNES	WS11	Suspect	1995-01-04 03:10:00	1995-01-04 05:10:00	2023-11-23 17:40:15
KEGNES	WS23	Suspect	1995-01-04 06:10:00	1995-01-04 08:20:00	2023-11-23 17:40:21
KEGNES	WS03	Suspect	1995-01-04 10:00:00	1995-01-04 12:30:00	2023-11-23 17:40:27
KEGNES	WS11	Suspect	1995-01-04 10:00:00	1995-01-04 12:30:00	2023-11-23 17:40:27
KEGNES	WS23	Suspect	1995-01-04 10:00:00	1995-01-04 12:30:00	2023-11-23 17:40:27
KEGNES	WD10	Icing	1995-01-08 18:00:00	1995-01-09 00:20:00	2023-11-23 17:40:56
KEGNES	WD23	Icing	1995-01-08 18:00:00	1995-01-09 00:20:00	2023-11-23 17:40:56
KEGNES	WS11	Instrument failure	1995-01-08 18:00:00	1995-01-09 00:20:00	2023-09-05 13:15:26
KEGNES	WS23	Instrument failure	1995-01-08 18:00:00	1995-01-09 00:20:00	2023-09-05 13:15:26
KEGNES	WS03	Suspect	1995-01-08 22:10:00	1995-01-09 00:20:00	2023-09-05 13:15:46
KEGNES	WS11	Icing	1995-01-15 13:10:00	1995-01-15 14:40:00	2023-11-23 17:41:16
KEGNES	WS03	Icing	1995-01-29 10:10:00	1995-01-29 11:50:00	2023-11-23 17:41:32
